4e-12	4e-12	
4.002939402385082e-12	4.002939402385082e-12	
4.005835938485382e-12	4.005835938485382e-12	
4.008690233434219e-12	4.008690233434219e-12	
4.011502903248384e-12	4.011502903248384e-12	
4.014274554961095e-12	4.014274554961095e-12	
4.017005786752994e-12	4.017005786752994e-12	
4.019697188081261e-12	4.019697188081261e-12	
4.022349339806825e-12	4.022349339806825e-12	
4.024962814319723e-12	4.024962814319723e-12	
4.027538175662643e-12	4.027538175662643e-12	
4.030075979652644e-12	4.030075979652644e-12	
4.032576774001125e-12	4.032576774001125e-12	
4.035041098432024e-12	4.035041098432024e-12	
4.037469484798306e-12	4.037469484798306e-12	
4.0398624571967455e-12	4.0398624571967455e-12	
4.042220532081042e-12	4.042220532081042e-12	
4.044544218373275e-12	4.044544218373275e-12	
4.046834017573747e-12	4.046834017573747e-12	
4.049090423869212e-12	4.049090423869212e-12	
4.051313924239535e-12	4.051313924239535e-12	
4.05350499856279e-12	4.05350499856279e-12	
4.055664119718831e-12	4.055664119718831e-12	
4.057791753691348e-12	4.057791753691348e-12	
4.0598883596684306e-12	4.0598883596684306e-12	
4.061954390141681e-12	4.061954390141681e-12	
4.063990291003864e-12	4.063990291003864e-12	
4.065996501645139e-12	4.065996501645139e-12	
4.0679734550478956e-12	4.0679734550478956e-12	
4.0699215778801954e-12	4.0699215778801954e-12	
4.0718412905878584e-12	4.0718412905878584e-12	
4.0737330074852e-12	4.0737330074852e-12	
4.075597136844457e-12	4.075597136844457e-12	
4.077434080983891e-12	4.077434080983891e-12	
4.079244236354624e-12	4.079244236354624e-12	
4.081027993626201e-12	4.081027993626201e-12	
4.082785737770901e-12	4.082785737770901e-12	
4.084517848146824e-12	4.084517848146824e-12	
4.086224698579765e-12	4.086224698579765e-12	
4.087906657443892e-12	4.087906657443892e-12	
4.0895640877412505e-12	4.0895640877412505e-12	
4.091197347180106e-12	4.091197347180106e-12	
4.092806788252145e-12	4.092806788252145e-12	
4.035710115569653e-12	4.035710115569653e-12	
3.979446102697115e-12	3.979446102697115e-12	
3.924002606678969e-12	3.924002606678969e-12	
3.86936766164442e-12	3.86936766164442e-12	
3.815529476224958e-12	3.815529476224958e-12	
3.76247643100953e-12	3.76247643100953e-12	
3.710197076036827e-12	3.710197076036827e-12	
3.658680128324143e-12	3.658680128324143e-12	
3.6079144694322686e-12	3.6079144694322686e-12	
3.5578891430659002e-12	3.5578891430659002e-12	
3.5085933527090424e-12	3.5085933527090424e-12	
3.460016459294888e-12	3.460016459294888e-12	
3.4121479789096904e-12	3.4121479789096904e-12	
3.3649775805301106e-12	3.3649775805301106e-12	
3.3184950837935657e-12	3.3184950837935657e-12	
3.2726904568010953e-12	3.2726904568010953e-12	
3.2275538139522655e-12	3.2275538139522655e-12	
3.183075413811648e-12	3.183075413811648e-12	
3.1392456570064144e-12	3.1392456570064144e-12	
3.0960550841545904e-12	3.0960550841545904e-12	
3.0534943738235216e-12	3.0534943738235216e-12	
3.0115543405181148e-12	3.0115543405181148e-12	
2.970225932698412e-12	2.970225932698412e-12	
2.9295002308260795e-12	2.9295002308260795e-12	
2.8893684454393855e-12	2.8893684454393855e-12	
2.8498219152562473e-12	2.8498219152562473e-12	
2.8108521053049462e-12	2.8108521053049462e-12	
2.772450605082102e-12	2.772450605082102e-12	
2.7346091267375075e-12	2.7346091267375075e-12	
2.697319503285438e-12	2.697319503285438e-12	
2.660573686842045e-12	2.660573686842045e-12	
2.624363746888451e-12	2.624363746888451e-12	
2.5886818685591805e-12	2.5886818685591805e-12	
2.553520350955545e-12	2.553520350955545e-12	
2.5188716054836298e-12	2.5188716054836298e-12	
2.4847281542165126e-12	2.4847281542165126e-12	
2.451082628280375e-12	2.451082628280375e-12	
2.417927766264139e-12	2.417927766264139e-12	
2.3852564126523065e-12	2.3852564126523065e-12	
2.3530615162806465e-12	2.3530615162806465e-12	
2.3213361288144065e-12	2.3213361288144065e-12	
2.2900734032487156e-12	2.2900734032487156e-12	
2.259266592430858e-12	2.259266592430858e-12	
2.2289090476040943e-12	2.2289090476040943e-12	
2.1989942169727204e-12	2.1989942169727204e-12	
2.1695156442880543e-12	2.1695156442880543e-12	
2.1404669674550396e-12	2.1404669674550396e-12	
2.1118419171591727e-12	2.1118419171591727e-12	
2.0836343155134543e-12	2.0836343155134543e-12	
2.0558380747250694e-12	2.0558380747250694e-12	
2.028447195781515e-12	2.028447195781515e-12	
2.001455767155887e-12	2.001455767155887e-12	
1.9748579635310495e-12	1.9748579635310495e-12	
1.948648044542408e-12	1.948648044542408e-12	
1.9228203535390174e-12	1.9228203535390174e-12	
1.8973693163627594e-12	1.8973693163627594e-12	
1.872289440145322e-12	1.872289440145322e-12	
1.847575312122722e-12	1.847575312122722e-12	
