4
2.4999998640269085	3.2499999320134543
3.217703433262764	3.6088517166313823
3.6051327238989863	3.802566361949493
3.8796016781171137	3.939800839058557
3.9997351775795775	3.9998675887897885
4.0000542963825065	4.000027148191253
3.9999888039597025	3.9999944019798512
4.000002288070319	4.00000114403516
3.9999995767060987	3.9999997883530494
4.000000197231627	4.000000098615813
3.9999998802257712	3.9999999401128856
3.9999999349811692	3.9999999674905844
4.0000001555074745	4.000000077753738
3.999999858192379	3.999999929096189
4.00000000062402	4.00000000031201
3.999999991682545	3.9999999958412724
4.000000089940734	4.000000044970367
3.999999964220434	3.999999982110217
3.999999974104307	3.9999999870521536
4.000000009867094	4.000000004933547
3.9999999805352386	3.9999999902676193
4.000000079660127	4.000000039830064
4.0000000462369165	4.000000023118458
3.9999998610793015	3.9999999305396505
4.00000001841116	4.00000000920558
3.999999985155176	3.999999992577588
3.999999970726013	3.9999999853630066
4.0000001380006935	4.000000069000347
3.9999999283609524	3.999999964180476
3.99999995401264	3.99999997700632
4.000000115799539	4.000000057899769
3.999999907024698	3.999999953512349
4.000000024275424	4.000000012137712
3.999999991020692	3.999999995510346
4.000000094766851	4.000000047383425
4.000000003470695	4.000000001735348
3.9999998958765026	3.9999999479382513
4.000000097744093	4.000000048872046
3.999999956255815	3.9999999781279074
4.000000010843039	4.000000005421519
3.9999999142256555	3.999999957112828
4.000000100326188	4.000000050163094
3.999999866539537	3.9999999332697684
4.000000052807527	4.000000026403764
4.000000009273046	4.000000004636523
3.999999990917142	3.999999995458571
4.000000040715279	4.000000020357639
4.000000061408185	4.000000030704093
3.9999999106742425	3.9999999553371213
4.000000062348223	4.000000031174111
4.000000102567533	4.000000051283767
3.999999918105585	3.9999999590527926
3.9999998889410726	3.9999999444705363
4.000000036860801	4.0000000184304
4.0000000082258556	4.000000004112928
4.000000057155305	4.000000028577652
3.999999990173855	3.9999999950869274
3.99999999064425	3.999999995322125
4.000000025541185	4.000000012770593
3.999999904607785	3.9999999523038925
4.000000036758896	4.000000018379448
4.000000087253799	4.000000043626899
4.000000004503749	4.000000002251875
3.999999922788507	3.9999999613942534
4.000000030622197	4.000000015311098
4.000000104568516	4.000000052284258
3.9999999247301314	3.9999999623650657
3.9999998964309853	3.9999999482154927
4.000000106842931	4.0000000534214655
3.999999941907353	3.9999999709536764
4.000000025430285	4.000000012715143
3.9999999139107976	3.999999956955399
4.000000022613513	4.000000011306756
4.000000047228019	4.000000023614009
4.0000000624336	4.0000000312168
3.9999998295117645	3.9999999147558825
4.000000127766343	4.000000063883172
3.9999999385167206	3.9999999692583605
4.0000001097150175	4.000000054857509
3.999999900939563	3.9999999504697814
4.000000033090083	4.000000016545041
3.9999999998352487	3.999999999917624
3.9999999321510975	3.9999999660755488
4.000000045473965	4.000000022736982
4.0000000951045696	4.000000047552285
3.999999881706293	3.9999999408531464
4.000000101532214	4.000000050766107
3.9999999021714854	3.9999999510857425
4.0000001329698	4.000000066484899
3.9999998012298033	3.9999999006149016
4.000000079962144	4.000000039981072
4.000000047403268	4.000000023701634
4.0000000766417765	4.000000038320888
3.999999971311078	3.9999999856555393
3.9999999662893773	3.9999999831446886
3.999999952725778	3.999999976362889
3.9999999579801124	3.999999978990056
4.0000000469958605	4.000000023497931
4.000000047295048	4.000000023647524
4.000000039052579	4.00000001952629
